parcelle,jannat
930010000AJ0098,"1933"
930010000BG0101,"1968"
930010000AC0033,"1958"
930010000AP0131,"1910"
9300100000B0234,"1964"
9300100000B0310,"1961"
930010000AU0163,"1966"
930010000AB0139,"0000"
9300100000B0323,"1962"
930010000AK0048,"1928"
930010000BC0075,"1963"
930010000AQ0138,"1914"
930010000AQ0138,"1914"
930010000AT0207,"1992"
930010000AU0163,"1966"
930010000AD0068,"1965"
"9300100000E0093","0000"
9300100000B0234,"1964"
930010000AR0178,"2005"
930010000AI0168,"0000"
930010000AJ0098,"1933"
930010000AT0195,"1976"
930010000AT0195,"1976"
9300100000A0405,"2014"
930010000AO0157,"1925"
930010000AO0157,"1925"
9300100000O0077,"1956"
9300100000O0080,"1956"
930010000BC0075,"1963"
930010000AV0181,"1963"
930010000AJ0045,"1994"
930010000AJ0098,"1933"
9300100000P0085,"1990"
9300100000P0085,"1990"
930010000AT0195,"1976"
930010000AT0195,"1976"
930010000AC0033,"1958"
930010000BC0075,"1963"
9300100000B0359,"1964"
930010000AC0033,"1958"
930010000AU0011,"2018"
930010000AZ0217,"1873"
930010000AL0207,"1957"
930010000AJ0098,"1933"
930010000AE0195,"1974"
9300100000B0359,"1964"
9300100000R0035,"1922"
930010000AJ0209,"1972"
930010000AJ0123,"1965"
9300100000O0080,"1956"
930010000AB0139,"1973"
930010000AM0038,"1933"
930010000AM0314,"1957"
9300100000Z0009,"1958"
930010000AM0314,"1957"
9300100000A0417,"1965"
9300100000C0155,"1996"
930010000AX0064,"1883"
9300100000N0033,"1996"
930010000AK0005,"1911"
930010000AC0033,"1958"
930010000BG0101,"1968"
9300100000R0142,"1959"
9300100000A0212,"1964"
9300100000B0323,"1962"
930010000AF0228,"1970"
930010000AF0228,"1970"
9300100000N0013,"1976"
930010000AH0132,"1920"
930010000AH0132,"1920"
930010000AH0132,"1920"
930010000AH0132,"1920"
930010000AH0132,"1920"
9300100000A0405,"1964"
9300100000A0417,"1965"
930010000AJ0187,"1967"
930010000AI0086,"1962"
930010000AJ0098,"1933"
930010000AC0026,"2009"
9300100000R0064,"1912"
9300100000Z0009,"1954"
930010000BC0075,"1963"
930010000AM0314,"1957"
930010000AD0055,"1990"
930010000AI0086,"1962"
930010000AB0109,"1956"
930010000BG0101,"1968"
9300100000C0155,"1996"
9300100000P0203,"1958"
930010000AH0066,"1880"
930010000AI0168,"0000"
930010000AB0109,"1956"
930010000AE0059,"1980"
930010000AE0129,"1993"
9300100000C0156,"1997"
9300100000Q0025,"0000"
9300100000A0224,"1973"
9300100000H0060,"1924"
930010000AT0092,"1999"
930010000BC0075,"1963"
9300100000Z0009,"1958"
9300100000O0080,"1956"
9300100000A0405,"2014"
930010000AT0207,"1992"
9300100000C0189,"2012"
930010000AP0201,"1963"
9300100000A0392,"1961"
930010000AG0143,"1923"
930010000AF0050,"1900"
930010000AJ0123,"1965"
9300100000S0025,"1907"
930010000AP0005,"1919"
930010000AP0005,"1919"
9300100000P0155,"1992"
930010000AZ0069,"1933"
9300100000Q0041,"1956"
9300100000O0080,"1956"
9300100000H0171,"1959"
930010000AI0081,"1912"
9300100000A0224,"1973"
9300100000C0156,"1997"
9300100000Q0045,"1956"
9300100000Z0009,"1954"
9300100000C0156,"1997"
930010000AI0086,"1962"
9300100000B0323,"1962"
930010000AC0033,"1958"
9300100000V0128,"1969"
9300100000V0128,"1969"
930010000AJ0012,"1890"
930010000AJ0012,"1890"
930010000AM0314,"1957"
930010000AX0179,"1972"
930010000AT0185,"1960"
9300100000O0080,"1956"
9300100000B0323,"1962"
9300100000A0405,"2002"
9300100000V0132,"1957"
9300100000A0312,"1994"
930010000AU0041,"1930"
930010000AK0144,"2002"
9300100000B0310,"1961"
9300100000B0310,"1961"
9300100000B0323,"1962"
930010000AM0314,"1957"
9300100000O0080,"1956"
9300100000O0080,"1956"
930010000BH0134,"1968"
930010000AI0059,"1905"
9300100000Z0009,"1954"
930010000AJ0098,"1933"
930010000AF0228,"1970"
9300100000Z0009,"1958"
930010000AO0216,"1905"
9300100000Z0010,"1955"
930010000AM0314,"1957"
930010000AB0109,"2011"
930010000AL0207,"1957"
930010000AJ0098,"1933"
9300100000A0405,"2002"
930010000AO0091,"1910"
9300100000A0325,"2015"
9300100000P0203,"1958"
930010000AC0033,"1958"
930010000AL0207,"1957"
9300100000F0108,"1962"
9300100000P0203,"1958"
930010000AE0056,"1955"
930010000AK0142,"1958"
930010000AE0195,"1974"
9300100000B0248,"1974"
930010000AJ0046,"1998"
9300100000Q0041,"1956"
9300100000O0080,"1956"
930010000AD0063,"1925"
930010000AT0185,"1960"
9300100000F0181,"1962"
930010000AC0033,"1958"
930010000AE0127,"1906"
9300100000Z0010,"1954"
930010000AK0144,"2002"
9300100000L0041,"1910"
930010000AJ0021,"1930"
9300100000F0108,"1962"
9300100000A0405,"1964"
9300100000B0234,"1964"
9300100000Z0009,"1954"
9300100000R0142,"1959"
930010000AT0196,"1960"
9300100000B0323,"1962"
9300100000A0417,"1965"
930010000AF0228,"1970"
"9300100000E0130","1962"
930010000AQ0061,"1900"
9300100000Y0195,"1919"
930010000BC0075,"1963"
930010000AK0144,"2002"
930010000AZ0269,"1963"
930010000AI0177,"1994"
"9300100000D0036","1936"
9300100000L0134,"1963"
9300100000B0359,"1964"
930010000AM0314,"1957"
9300100000B0310,"1961"
9300100000J0316,"1970"
930010000AZ0168,"1883"
930010000AZ0168,"1883"
9300100000H0171,"1959"
930010000AE0121,"1962"
930010000BG0101,"1968"
9300100000M0029,"2003"
9300100000B0234,"1964"
9300100000Z0010,"1955"
9300100000O0011,"1962"
930010000AI0135,"1936"
9300100000O0030,"2018"
930010000AM0314,"1957"
930010000AF0228,"1970"
9300100000Z0009,"1954"
930010000AH0066,"1880"
930010000AH0066,"1880"
930010000AB0109,"1956"
930010000BG0101,"1968"
9300100000B0310,"1961"
930010000AJ0114,"1918"
930010000AE0123,"1987"
9300100000A0345,"2017"
930010000AZ0107,"1925"
930010000AJ0098,"1933"
9300100000C0156,"1997"
930010000AM0314,"1957"
930010000AM0314,"1957"
9300100000B0137,"1962"
930010000AJ0187,"1967"
9300100000A0161,"1994"
9300100000T0132,"1912"
930010000AT0102,"1870"
9300100000V0132,"1957"
930010000AO0132,"1910"
9300100000C0156,"1997"
930010000AJ0021,"1930"
9300100000A0335,"2017"
930010000AM0314,"1957"
930010000AK0142,"1958"
9300100000A0151,"2014"
930010000AC0033,"1958"
930010000AB0139,"2015"
9300100000J0316,"1970"
9300100000P0203,"1958"
9300100000Q0005,"1960"
9300100000A0403,"2018"
930010000AJ0098,"1933"
9300100000A0392,"1961"
930010000AZ0098,"1937"
9300100000B0323,"1962"
9300100000Q0041,"1956"
9300100000Q0025,"0000"
9300100000Q0025,"0000"
9300100000B0323,"1962"
930010000AE0057,"1968"
930010000BF0183,"1949"
9300100000O0077,"1956"
9300100000C0189,"2012"
9300100000J0316,"1970"
930010000AP0194,"1912"
9300100000P0203,"1958"
930010000AQ0183,"1930"
9300100000B0368,"1962"
930010000AM0314,"1957"
930010000AM0065,"1914"
9300100000B0323,"1962"
9300100000Q0041,"1956"
930010000AV0189,"1970"
930010000BC0075,"1963"
9300100000B0323,"1962"
930010000AC0009,"2015"
9300100000G0097,"1930"
930010000AU0163,"1966"
930010000AC0033,"1958"
9300100000A0384,"1962"
9300100000O0080,"1956"
9300100000A0392,"1961"
9300100000B0359,"1964"
9300100000B0234,"1964"
9300100000Z0010,"1955"
930010000AH0184,"1968"
930010000AL0207,"1957"
930010000AK0101,"1972"
930010000AD0062,"1968"
9300100000Z0010,"1955"
930010000BG0074,"1960"
9300100000O0077,"0000"
9300100000V0128,"1969"
9300100000V0128,"1969"
930010000AS0065,"1932"
930010000AM0314,"1957"
9300100000L0134,"1963"
930010000AT0140,"1900"
9300100000A0224,"1973"
9300100000L0134,"1963"
"9300100000E0130","1962"
930010000AV0189,"1970"
930010000AK0142,"1958"
9300100000T0159,"1914"
930010000AT0196,"1960"
930010000AC0033,"1958"
9300100000Z0010,"1954"
9300100000L0134,"1963"
9300100000Z0010,"1954"
930010000BC0075,"1963"
9300100000A0224,"1973"
9300100000L0134,"1963"
9300100000Z0009,"1954"
930010000AT0196,"1960"
930010000AE0121,"1962"
930010000AM0314,"1957"
9300100000N0033,"1996"
930010000AV0189,"0000"
9300100000H0070,"1960"
930010000BC0075,"1963"
9300100000Z0010,"1954"
930010000AT0195,"1976"
9300100000A0384,"1962"
930010000AM0314,"1957"
9300100000A0405,"2014"
930010000AC0046,"0000"
930010000AD0106,"1913"
930010000AJ0045,"1994"
9300100000Q0041,"1956"
930010000AK0032,"1923"
9300100000P0155,"1992"
9300100000R0075,"1925"
9300100000Y0071,"1952"
930010000AZ0269,"1963"
9300100000Q0041,"1956"
9300100000A0392,"1961"
9300100000A0405,"1964"
930010000AM0314,"1957"
930010000AG0209,"1991"
930010000AE0056,"1955"
9300100000L0134,"1963"
930010000AV0209,"1966"
930010000AM0314,"1957"
9300100000A0224,"1973"
930010000AO0158,"1925"
9300100000B0323,"1962"
930010000AE0127,"1906"
9300100000V0136,"1959"
9300100000V0132,"1957"
9300100000R0142,"1959"
9300100000P0086,"1990"
9300100000Q0005,"1960"
930010000AC0033,"1958"
930010000AJ0171,"1934"
930010000AR0270,"2005"
930010000AB0139,"1973"
9300100000Z0009,"1958"
9300100000A0224,"1973"
930010000BC0075,"1963"
930010000AV0209,"1966"
930010000BC0075,"1963"
930010000AI0179,"1997"
9300100000R0141,"2012"
9300100000B0323,"1962"
9300100000Q0045,"1956"
930010000AE0061,"1920"
930010000AE0061,"1920"
930010000AC0019,"1934"
930010000AC0019,"1934"
930010000AM0314,"1957"
930010000AX0179,"1972"
9300100000J0314,"1967"
9300100000J0034,"1965"
9300100000Q0005,"1960"
9300100000A0417,"1965"
9300100000A0384,"1962"
930010000AT0114,"1910"
930010000AT0114,"1910"
930010000AV0209,"1966"
9300100000Z0010,"1955"
930010000AZ0147,"1910"
9300100000B0323,"1962"
930010000AB0139,"0000"
930010000AL0207,"1957"
9300100000A0405,"2002"
9300100000F0181,"1962"
9300100000U0073,"1920"
9300100000Z0010,"1954"
9300100000A0405,"2014"
930010000AM0040,"1932"
930010000AU0163,"1966"
930010000AM0314,"1957"
930010000BC0075,"1963"
9300100000B0323,"1962"
930010000AD0062,"1968"
9300100000A0405,"2002"
9300100000A0403,"2018"
930010000AJ0209,"1972"
930010000AJ0209,"1972"
9300100000A0417,"1965"
930010000AL0207,"1957"
9300100000Z0009,"1954"
9300100000B0323,"1962"
930010000AT0195,"1976"
930010000AK0010,"0000"
930010000AK0010,"0000"
930010000AQ0091,"1932"
930010000AQ0091,"1932"
930010000AQ0091,"1932"
930010000AJ0018,"0000"
930010000AJ0018,"0000"
9300100000B0359,"1964"
930010000AV0229,"2011"
930010000AD0019,"2002"
930010000AL0207,"1957"
930010000BH0134,"1968"
9300100000A0325,"2015"
9300100000A0403,"2018"
9300100000B0323,"1962"
9300100000A0224,"1973"
9300100000A0392,"1961"
930010000AZ0203,"1928"
930010000AT0185,"1960"
930010000AL0207,"1957"
930010000AN0079,"1925"
9300100000B0323,"1962"
930010000AM0314,"1957"
9300100000Z0010,"1954"
9300100000O0080,"1956"
930010000AE0175,"0000"
9300100000A0384,"1962"
9300100000R0142,"1959"
9300100000A0417,"1965"
9300100000B0323,"1962"
930010000AC0033,"1958"
9300100000U0137,"1923"
930010000AL0237,"1992"
"9300100000E0013","2015"
930010000AJ0187,"1967"
930010000AP0179,"1965"
9300100000A0325,"2015"
9300100000F0108,"1962"
930010000BH0134,"1968"
9300100000B0323,"1962"
930010000AT0092,"1999"
9300100000B0323,"1962"
"9300100000D0218","1961"
930010000AB0020,"1930"
930010000BC0075,"1963"
9300100000Q0005,"1960"
9300100000P0086,"1990"
930010000AK0145,"0000"
9300100000A0405,"2002"
9300100000P0203,"1958"
9300100000A0325,"2015"
930010000AT0196,"1960"
930010000AH0041,"1930"
930010000AH0041,"1930"
9300100000B0359,"1964"
9300100000Z0009,"1954"
9300100000B0323,"1962"
930010000AJ0098,"1933"
930010000AE0123,"1987"
930010000AI0151,"1962"
930010000AT0094,"2000"
9300100000A0417,"1965"
"9300100000E0051","1921"
930010000AK0008,"1935"
9300100000H0171,"1959"
9300100000H0171,"1959"
930010000AJ0098,"1933"
930010000AG0075,"1925"
9300100000O0080,"1956"
930010000AI0159,"1936"
930010000AM0314,"1957"
9300100000B0323,"1962"
930010000AC0033,"1958"
9300100000Z0009,"1958"
930010000AC0046,"0000"
930010000AV0089,"1924"
9300100000P0203,"1958"
9300100000A0224,"1972"
9300100000L0134,"1963"
930010000BC0075,"1963"
930010000AE0129,"1994"
930010000AK0147,"1920"
930010000AC0033,"1958"
930010000AH0184,"1968"
930010000BC0075,"1963"
9300100000Q0048,"1976"
9300100000B0290,"1955"
930010000AB0109,"1956"
930010000AC0033,"1958"
930010000AK0142,"1958"
9300100000X0047,"1910"
9300100000B0359,"1964"
9300100000A0417,"1965"
9300100000O0080,"1956"
930010000BC0075,"1963"
930010000BH0134,"1968"
930010000AN0052,"1929"
9300100000F0181,"1962"
930010000AJ0012,"1890"
930010000AT0196,"1960"
9300100000Q0048,"1976"
9300100000B0323,"1962"
9300100000Q0025,"0000"
9300100000Q0048,"1976"
930010000AL0072,"1931"
930010000AQ0312,"2010"
930010000AE0127,"1906"
930010000AM0314,"1957"
930010000AV0229,"2011"
930010000AE0161,"1979"
9300100000B0366,"1962"
930010000AJ0187,"1967"
930010000AF0228,"1970"
9300100000F0023,"1920"
9300100000L0134,"1963"
930010000AE0026,"1929"
930010000AJ0098,"1933"
930010000AB0139,"0000"
930010000AF0228,"1970"
930010000AL0245,"1928"
930010000AE0041,"1902"
9300100000O0080,"1956"
930010000AK0142,"1958"
930010000AF0228,"1970"
9300100000B0310,"1961"
"9300100000E0061","1930"
9300100000Q0048,"1976"
930010000AZ0269,"1963"
9300100000N0033,"1996"
930010000AT0196,"1960"
9300100000B0323,"1962"
9300100000I0090,"1974"
9300100000A0224,"1973"
9300100000Q0045,"1956"
9300100000I0090,"1974"
9300100000Q0041,"1956"
9300100000Q0041,"1956"
9300100000A0325,"2015"
9300100000O0080,"1956"
9300100000H0171,"1959"
9300100000A0405,"2002"
930010000BC0075,"1963"
9300100000N0025,"1963"
9300100000J0034,"1965"
9300100000B0248,"1974"
9300100000B0359,"1964"
930010000BH0134,"1968"
930010000BH0134,"1968"
9300100000C0059,"1988"
9300100000C0189,"2012"
9300100000B0323,"1962"
9300100000B0323,"1962"
930010000AQ0101,"1228"
9300100000Q0041,"1956"
9300100000Q0041,"1956"
930010000BC0056,"1966"
930010000BC0056,"1966"
9300100000U0117,"1955"
930010000AJ0047,"1932"
9300100000J0316,"1970"
930010000AE0175,"1974"
930010000AO0193,"1922"
930010000BC0075,"1963"
930010000AM0314,"1957"
930010000AP0179,"1965"
930010000AE0157,"1928"
930010000AK0142,"1958"
930010000AD0055,"1990"
930010000AH0131,"1931"
9300100000Q0041,"1956"
930010000AJ0098,"1933"
930010000BH0134,"1968"
9300100000Q0048,"1976"
930010000AM0018,"1927"
9300100000T0120,"1914"
9300100000P0203,"1958"
9300100000A0224,"1972"
930010000AI0104,"1964"
930010000AM0314,"1957"
930010000AC0033,"1958"
9300100000P0086,"1990"
9300100000N0025,"1963"
9300100000B0310,"1961"
930010000AI0104,"1964"
9300100000S0127,"1922"
9300100000S0127,"1922"
9300100000B0310,"1961"
930010000AT0185,"1960"
930010000AE0129,"1994"
9300100000U0132,"1930"
9300100000O0036,"2018"
9300100000B0366,"1962"
930010000AL0095,"1910"
9300100000Q0045,"1956"
9300100000B0359,"1964"
9300100000Z0010,"1954"
930010000AE0029,"1928"
930010000AE0029,"1928"
9300100000B0310,"1961"
9300100000A0392,"1961"
9300100000Y0165,"1925"
9300100000A0224,"1973"
930010000AE0056,"1955"
930010000AC0033,"1958"
9300100000Z0009,"1954"
930010000AB0139,"0000"
9300100000H0171,"1959"
9300100000Z0010,"1955"
9300100000A0417,"1965"
930010000AM0314,"1957"
930010000AO0138,"1910"
930010000AO0138,"1910"
930010000AB0139,"2015"
9300100000A0405,"2002"
9300100000Z0009,"1954"
930010000AV0167,"1948"
9300100000B0323,"1962"
930010000AM0314,"1957"
9300100000Y0168,"1926"
930010000AM0314,"1957"
9300100000B0359,"1964"
930010000AJ0098,"1933"
930010000AC0033,"1958"
930010000AV0148,"1913"
930010000AC0033,"1958"
930010000AQ0138,"1914"
9300100000Z0009,"1954"
930010000AV0209,"1966"
9300100000T0097,"2012"
9300100000N0025,"1963"
930010000AZ0056,"2009"
930010000AK0104,"1991"
9300100000B0323,"1962"
9300100000Q0041,"1956"
9300100000Z0010,"1954"
9300100000O0030,"2018"
930010000AU0163,"1966"
930010000AM0122,"1937"
930010000AT0195,"1976"
930010000AC0033,"1958"
9300100000N0025,"1963"
930010000BC0075,"1963"
930010000AK0142,"1958"
9300100000B0323,"1962"
930010000AP0135,"1920"
9300100000L0134,"1963"
9300100000B0248,"1974"
9300100000B0323,"1962"
9300100000Q0041,"1956"
9300100000R0142,"1959"
9300100000B0310,"1961"
9300100000B0323,"1962"
9300100000A0224,"1973"
930010000AK0142,"1958"
930010000AM0314,"1957"
930010000AR0178,"2005"
9300100000H0148,"1928"
930010000AC0033,"1958"
930010000AT0066,"1954"
930010000AT0185,"1960"
9300100000N0025,"1963"
9300100000B0323,"1962"
9300100000B0137,"1962"
930010000AC0033,"1958"
9300100000F0181,"1962"
9300100000Z0009,"1958"
9300100000B0359,"1964"
930010000AB0109,"1956"
9300100000Z0009,"1954"
9300100000B0323,"1962"
930010000AM0314,"1957"
930010000AI0098,"1914"
930010000AI0098,"1914"
9300100000B0323,"1962"
930010000AC0046,"0000"
930010000AQ0087,"1927"
930010000AJ0098,"1933"
9300100000B0359,"1964"
9300100000B0323,"1962"
9300100000A0392,"1961"
9300100000Z0009,"1954"
930010000AM0314,"1957"
930010000AS0009,"1896"
930010000AX0179,"1972"
930010000AF0228,"1970"
930010000AV0209,"1966"
930010000AB0139,"0000"
9300100000J0316,"1970"
9300100000H0171,"1959"
9300100000B0368,"1962"
930010000AF0228,"1970"
9300100000A0129,"1973"
9300100000A0129,"1973"
9300100000A0129,"1973"
9300100000A0129,"1973"
930010000AM0314,"1957"
9300100000Z0010,"1955"
9300100000A0144,"1952"
9300100000R0141,"2012"
9300100000B0323,"1962"
930010000BC0075,"1963"
9300100000A0405,"2002"
930010000AC0033,"1958"
"9300100000E0130","1962"
930010000AG0151,"1930"
9300100000A0212,"1964"
9300100000P0203,"1958"
9300100000B0368,"1962"
930010000AM0314,"1957"
9300100000Z0009,"1954"
930010000AJ0098,"1933"
9300100000B0248,"1974"
9300100000Q0041,"1956"
9300100000C0156,"1997"
930010000AT0196,"1960"
930010000AI0168,"0000"
930010000BC0075,"1963"
930010000AT0196,"1960"
9300100000N0013,"1976"
9300100000Z0010,"1954"
9300100000V0132,"1957"
9300100000B0234,"1964"
930010000AE0129,"1993"
930010000AM0314,"1957"
"9300100000D0218","1961"
9300100000Q0041,"1956"
930010000AD0063,"1925"
930010000AC0033,"1958"
930010000AC0046,"0000"
9300100000P0086,"1990"
9300100000Q0041,"1956"
9300100000F0108,"1962"
9300100000V0128,"1969"
9300100000V0128,"1969"
930010000AT0047,"1935"
930010000AT0047,"1935"
9300100000J0037,"1967"
9300100000A0405,"2002"
9300100000M0031,"1985"
930010000BC0075,"1963"
930010000AC0033,"1958"
930010000AQ0119,"1933"
930010000AG0110,"1870"
9300100000H0171,"1959"
9300100000B0359,"1964"
930010000AT0196,"1960"
9300100000B0359,"1964"
930010000AK0144,"2002"
9300100000L0134,"1963"
930010000AX0179,"1972"
930010000AE0123,"1987"
9300100000Z0010,"1954"
9300100000Q0025,"0000"
930010000BG0101,"1968"
930010000AM0314,"1957"
930010000AC0033,"1958"
930010000AG0069,"1929"
9300100000A0325,"2015"
930010000AL0102,"1913"
930010000AV0229,"2011"
930010000AK0005,"1911"
9300100000B0323,"1962"
930010000BC0075,"1963"
930010000AS0037,"1899"
930010000AS0037,"1899"
9300100000B0323,"1962"
9300100000L0134,"1963"
930010000AX0099,"1970"
930010000AX0099,"1970"
9300100000B0323,"1962"
9300100000B0323,"1962"
9300100000Z0009,"1958"
9300100000L0134,"1963"
9300100000Z0010,"1954"
930010000AF0228,"1970"
930010000AT0195,"1976"
"9300100000D0057","1965"
930010000BC0075,"1963"
930010000AE0175,"0000"
930010000AJ0187,"1967"
9300100000C0155,"1996"
930010000AD0067,"1963"
9300100000U0171,"1987"
930010000AE0121,"1962"
930010000AU0027,"1920"
9300100000B0234,"1964"
9300100000H0171,"1959"
930010000AI0086,"1962"
930010000AM0314,"1957"
9300100000L0134,"1963"
9300100000H0171,"1959"
9300100000A0417,"1965"
930010000AX0179,"1972"
930010000AE0059,"1980"
9300100000N0025,"1963"
930010000BC0075,"1963"
9300100000R0142,"1959"
9300100000L0128,"1938"
9300100000L0128,"1938"
9300100000A0392,"1961"
930010000AJ0123,"1965"
930010000AF0228,"1970"
930010000AK0153,"1993"
9300100000B0323,"1962"
9300100000F0108,"1962"
930010000AS0052,"1897"
930010000AT0173,"0000"
930010000AU0011,"2018"
930010000AM0314,"1957"
9300100000A0417,"1965"
930010000AI0179,"1997"
930010000AF0228,"1970"
9300100000T0124,"1924"
9300100000I0090,"1974"
930010000AL0207,"1957"
9300100000A0405,"2002"
9300100000R0141,"2012"
9300100000B0323,"1962"
930010000AQ0100,"1919"
9300100000B0234,"1964"
930010000BC0075,"1963"
930010000AG0108,"1890"
9300100000I0090,"1974"
9300100000I0090,"1974"
9300100000A0405,"2002"
930010000AM0314,"1957"
9300100000Q0041,"1956"
9300100000B0310,"1961"
930010000AK0146,"1972"
930010000AJ0046,"1998"
9300100000G0050,"1972"
930010000AH0109,"1938"
9300100000B0323,"1962"
9300100000B0359,"1964"
930010000AM0314,"1957"
9300100000A0405,"2002"
930010000BD0091,"1985"
9300100000F0108,"1962"
9300100000Q0041,"1956"
9300100000B0027,"1925"
9300100000B0027,"1925"
930010000AJ0047,"1932"
930010000AD0042,"1912"
930010000AD0042,"1912"
930010000AZ0269,"1963"
930010000AI0151,"1962"
9300100000F0108,"1962"
9300100000Z0009,"1954"
930010000AV0189,"0000"
9300100000B0310,"1961"
9300100000A0212,"1964"
9300100000A0224,"1973"
930010000BC0075,"1963"
930010000AF0228,"1970"
930010000AU0163,"1966"
930010000AB0109,"1956"
930010000AT0092,"1999"
930010000AD0106,"1913"
930010000AI0168,"0000"
930010000AM0314,"1957"
930010000AI0086,"1962"
930010000AT0125,"1919"
930010000AT0125,"1919"
930010000AI0086,"1962"
9300100000Z0010,"1954"
930010000AT0091,"1913"
930010000AT0195,"1976"
930010000AT0195,"1976"
9300100000P0203,"1958"
930010000AC0033,"1958"
930010000AH0184,"1968"
930010000AO0176,"1961"
930010000AO0176,"1961"
930010000AF0228,"1970"
930010000AV0024,"1925"
930010000AI0195,"2001"
9300100000T0161,"1925"
9300100000A0392,"1961"
9300100000I0090,"1974"
930010000AE0175,"1974"
930010000BH0134,"1968"
930010000AI0179,"1997"
930010000BC0075,"1963"
930010000AD0093,"1878"
930010000AD0093,"1878"
9300100000M0080,"1962"
9300100000Q0041,"1956"
